dataset,input_sha256,codebook_version,codebook_sha256,prompt_version,prompt_sha256,schema_sha256,no_tools_policy_sha256,task_prompt_sha256,requested_model,batch_name,input_rows,gemini_cli_version,attempt,return_code,status,error,completed_at_utc,usage_models,usage_tools,usage_files,metadata_path,normalised_text_fields,recovered_at_utc,normalised_hierarchy_fields
production,52f98f0c28792c335a45e0391a2f61d5fd9e2e3f46d466eca5a1d0b8df3faa99,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,5ac84950f8067662de854c56ac24b4226a7e03c600873ad42b2f530098e018e0,gemini-3-flash-preview,critic_batch_015_06.jsonl,10,0.46.0,1,0,valid,,2026-06-15T15:58:28.346623+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 61909}, 'tokens': {'input': 4705, 'prompt': 16933, 'candidates': 1688, 'total': 27802, 'cached': 12228, 'thoughts': 9181, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 61909, 'tokens': {'input': 4705, 'prompt': 16933, 'candidates': 1688, 'total': 27802, 'cached': 12228, 'thoughts': 9181, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_015_06/attempt_01_metadata.json,0.0,,0.0
production,557ff4396e02f27015db71d2f57c493ed626c2a848e7ba3b1dbf5601612c288b,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,97480a228e2a23548437e895ba1ae348658bfa8a047432060304174bc6e9fc2b,gemini-3-flash-preview,critic_batch_015_07.jsonl,10,0.46.0,1,0,valid,,2026-06-15T15:59:20.232952+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 48048}, 'tokens': {'input': 4510, 'prompt': 16737, 'candidates': 1844, 'total': 25490, 'cached': 12227, 'thoughts': 6909, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 48048, 'tokens': {'input': 4510, 'prompt': 16737, 'candidates': 1844, 'total': 25490, 'cached': 12227, 'thoughts': 6909, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_015_07/attempt_01_metadata.json,0.0,,0.0
production,c666609f569e640f5e02aaa8c145b5a61dbfc570dc9ab721713dbdfb5962ea98,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,23d7408b6ce9ef7efb72241d73a361a584636710ebe02e57a339acf26eb0adef,gemini-3-flash-preview,critic_batch_015_08.jsonl,5,0.46.0,1,0,valid,,2026-06-15T15:59:31.791546+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 7437}, 'tokens': {'input': 7339, 'prompt': 31755, 'candidates': 736, 'total': 32491, 'cached': 24416, 'thoughts': 0, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 7437, 'tokens': {'input': 7339, 'prompt': 31755, 'candidates': 736, 'total': 32491, 'cached': 24416, 'thoughts': 0, 'tool': 0}}}}}","{'totalCalls': 2, 'totalSuccess': 1, 'totalFail': 1, 'totalDurationMs': 5, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 5, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_015_08/attempt_01_metadata.json,0.0,,2.0
production,6179fbc69590af23fbf557bfaa229f90a4bf193b19e476eb1851dda3d5cba7f1,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,e6213b7c3d27be8b533bc9799008ea01fa45a96d802323551af9e23fcf34db35,gemini-3-flash-preview,critic_batch_016_01.jsonl,10,0.46.0,1,0,valid,,2026-06-15T15:59:59.694579+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 23736}, 'tokens': {'input': 4725, 'prompt': 16953, 'candidates': 1368, 'total': 21006, 'cached': 12228, 'thoughts': 2685, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 23736, 'tokens': {'input': 4725, 'prompt': 16953, 'candidates': 1368, 'total': 21006, 'cached': 12228, 'thoughts': 2685, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_01/attempt_01_metadata.json,0.0,,0.0
production,ed7a644fd50ec418c5c7a646945a64d6c5dc04515e4bf04b13cf0184cacaf707,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,226bb44117db8800445b0b69677c6e9af987d1bc1d8c5df04d79e4443868a39a,gemini-3-flash-preview,critic_batch_016_02.jsonl,10,0.46.0,1,124,invalid,Gemini call exceeded the 1200-second timeout.,2026-06-15T16:47:06.367090+00:00,,,,data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_02/attempt_01_metadata.json,0.0,,0.0
production,ed7a644fd50ec418c5c7a646945a64d6c5dc04515e4bf04b13cf0184cacaf707,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,226bb44117db8800445b0b69677c6e9af987d1bc1d8c5df04d79e4443868a39a,gemini-3-flash-preview,critic_batch_016_02.jsonl,10,0.46.0,2,0,valid,,2026-06-15T19:33:28.321361+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 45864}, 'tokens': {'input': 39185, 'prompt': 39185, 'candidates': 1915, 'total': 47466, 'cached': 0, 'thoughts': 6366, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 45864, 'tokens': {'input': 39185, 'prompt': 39185, 'candidates': 1915, 'total': 47466, 'cached': 0, 'thoughts': 6366, 'tool': 0}}}}}","{'totalCalls': 2, 'totalSuccess': 1, 'totalFail': 1, 'totalDurationMs': 6, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 6, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_02/attempt_02_metadata.json,0.0,,0.0
production,255c21d69794ec4bcaa85bf7745f49983c6688bb368cc675b60ee89eacf301e9,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,cc2b1708f28a475c746e7dc4474dd841a2799235c001c298b1359af70beec39b,gemini-3-flash-preview,critic_batch_016_03.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:34:16.124628+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 43313}, 'tokens': {'input': 5041, 'prompt': 17270, 'candidates': 1298, 'total': 25375, 'cached': 12229, 'thoughts': 6807, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 43313, 'tokens': {'input': 5041, 'prompt': 17270, 'candidates': 1298, 'total': 25375, 'cached': 12229, 'thoughts': 6807, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_03/attempt_01_metadata.json,0.0,,0.0
production,eb164f03672dd66b0eb79f4caea0462e3c3f705684c636e71eb3eab6b739a29a,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,7ad9c4671dd8e3c4c652cdfd71e648e9a4eac93ec9cd4e4a01cbfdec028cc80f,gemini-3-flash-preview,critic_batch_016_04.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:35:22.710827+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 62156}, 'tokens': {'input': 4997, 'prompt': 17226, 'candidates': 1761, 'total': 29036, 'cached': 12229, 'thoughts': 10049, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 62156, 'tokens': {'input': 4997, 'prompt': 17226, 'candidates': 1761, 'total': 29036, 'cached': 12229, 'thoughts': 10049, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_04/attempt_01_metadata.json,0.0,,0.0
production,1de3b864b13170a242000147bd6937e052d199f6f6671d36eb302b9b74af9591,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,89b1e3e021a6a1a81521a917a86356c3f6ea2f1050925a98969cc3a496c046cb,gemini-3-flash-preview,critic_batch_016_05.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:36:30.851113+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 63497}, 'tokens': {'input': 4548, 'prompt': 16775, 'candidates': 1731, 'total': 28568, 'cached': 12227, 'thoughts': 10062, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 63497, 'tokens': {'input': 4548, 'prompt': 16775, 'candidates': 1731, 'total': 28568, 'cached': 12227, 'thoughts': 10062, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_05/attempt_01_metadata.json,0.0,,0.0
production,d7761c3366c0e541b6e21af7f51e8bd3a1f69db9605c4aa769678c7174cc1941,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,6bc5baa3717522efeef5657318a4e6828811604672997c805937f2b51631d878,gemini-3-flash-preview,critic_batch_016_06.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:36:47.918184+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 12650}, 'tokens': {'input': 6317, 'prompt': 34825, 'candidates': 2041, 'total': 36866, 'cached': 28508, 'thoughts': 0, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 12650, 'tokens': {'input': 6317, 'prompt': 34825, 'candidates': 2041, 'total': 36866, 'cached': 28508, 'thoughts': 0, 'tool': 0}}}}}","{'totalCalls': 1, 'totalSuccess': 1, 'totalFail': 0, 'totalDurationMs': 6, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 6, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_06/attempt_01_metadata.json,0.0,,4.0
production,6bd8ce19f24d0d87872415dc38eb3bb5e3f7c06853978743109ef9e32134401f,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,2d86ada6af8e8475ed5cf44538fcacef2996f30a40c2fd67b86a475e9eec3f0e,gemini-3-flash-preview,critic_batch_016_07.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:37:30.750692+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 38404}, 'tokens': {'input': 5153, 'prompt': 17382, 'candidates': 1708, 'total': 24664, 'cached': 12229, 'thoughts': 5574, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 38404, 'tokens': {'input': 5153, 'prompt': 17382, 'candidates': 1708, 'total': 24664, 'cached': 12229, 'thoughts': 5574, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_07/attempt_01_metadata.json,0.0,,0.0
production,69e5e588796fc0006a3a2f0cb4cf770e371aa38157cd7cc5d97ecf984b285538,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,18f4cf0aea89197ef492fc811e5608c65bf38d55a88a4d38dac0d240a9d5bb78,gemini-3-flash-preview,critic_batch_016_08.jsonl,5,0.46.0,1,0,valid,,2026-06-15T19:37:50.715166+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 14872}, 'tokens': {'input': 3907, 'prompt': 16132, 'candidates': 885, 'total': 18885, 'cached': 12225, 'thoughts': 1868, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 14872, 'tokens': {'input': 3907, 'prompt': 16132, 'candidates': 885, 'total': 18885, 'cached': 12225, 'thoughts': 1868, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_016_08/attempt_01_metadata.json,0.0,,0.0
production,4295e1fdd21826ae5fca362ed555328c8aaacca9e230609f2d0b8c8faf17bce8,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,147213018626c18151e9df0a4f3f4d55d4a58f5df6c88bbf6dcd605fb83cd59c,gemini-3-flash-preview,critic_batch_017_01.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:38:42.226898+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47165}, 'tokens': {'input': 4644, 'prompt': 16871, 'candidates': 1751, 'total': 26424, 'cached': 12227, 'thoughts': 7802, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 47165, 'tokens': {'input': 4644, 'prompt': 16871, 'candidates': 1751, 'total': 26424, 'cached': 12227, 'thoughts': 7802, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_017_01/attempt_01_metadata.json,0.0,,0.0
production,4a918ef9bb7e7773a6d6eb3ba1ce2e46637e03bd8c1bcbe43379d7c078096353,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,adf0bfb9ed49c4060ad7d42f223018afb59d022b28bb90307bc85531e66d3218,gemini-3-flash-preview,critic_batch_017_02.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:39:43.867098+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 57232}, 'tokens': {'input': 9754, 'prompt': 34177, 'candidates': 1968, 'total': 45473, 'cached': 24423, 'thoughts': 9328, 'tool': 0}, 'roles': {'main': {'totalRequests': 2, 'totalErrors': 0, 'totalLatencyMs': 57232, 'tokens': {'input': 9754, 'prompt': 34177, 'candidates': 1968, 'total': 45473, 'cached': 24423, 'thoughts': 9328, 'tool': 0}}}}}","{'totalCalls': 2, 'totalSuccess': 1, 'totalFail': 1, 'totalDurationMs': 7, 'totalDecisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {'update_topic': {'count': 1, 'success': 1, 'fail': 0, 'durationMs': 7, 'decisions': {'accept': 1, 'reject': 0, 'modify': 0, 'auto_accept': 0}}, 'activate_skill': {'count': 1, 'success': 0, 'fail': 1, 'durationMs': 0, 'decisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}}}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_017_02/attempt_01_metadata.json,0.0,,0.0
production,188206292bf3c410d2c2a33a8ec9e12230963d844a2788eadd1abb1e92d4e378,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,b389a992d74ec68d265052245035ee2ac0b24f570f083f8f229e36d088057a1d,gemini-3-flash-preview,critic_batch_017_03.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:40:27.127494+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 39102}, 'tokens': {'input': 4595, 'prompt': 16822, 'candidates': 1285, 'total': 24467, 'cached': 12227, 'thoughts': 6360, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 39102, 'tokens': {'input': 4595, 'prompt': 16822, 'candidates': 1285, 'total': 24467, 'cached': 12227, 'thoughts': 6360, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_017_03/attempt_01_metadata.json,0.0,,0.0
production,e57fdd3e3ed033d0b5d0d8c0e8aca673d4bf550f0044035de3c9f21b46b6e341,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,4cc275e5c219d71fd3b6e69cf2a0113a2f5858ab2a0e84b6386449e80c929646,gemini-3-flash-preview,critic_batch_017_04.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:41:29.402332+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 58620}, 'tokens': {'input': 4548, 'prompt': 16775, 'candidates': 1741, 'total': 28061, 'cached': 12227, 'thoughts': 9545, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 58620, 'tokens': {'input': 4548, 'prompt': 16775, 'candidates': 1741, 'total': 28061, 'cached': 12227, 'thoughts': 9545, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_017_04/attempt_01_metadata.json,0.0,,0.0
production,8655ed639561749541df7fc228c6331459b6822dd67a7a08fceb1231baf0de90,v0.4,21d44cd1dfb3e3917a32b8384bd7ac767008f0900a0dc75268874dacfa6db8a9,critic_v5,844efacaaf2ca201eea1cf8d41f6fb7f5cedf8715f4de2b8942ab2c07fcd517b,24fbb2e05163af3e134f5043cc49a2d2fe939f8dca79beaf1990ee503cb26d99,eeb3f33a55b9a9a59c030f858dc4333d75e00af1c6738b633308265d268214fc,05f02b62c272a565666305c4b61c8c968ad16cf8da37cb3680f4e153a2b759bd,gemini-3-flash-preview,critic_batch_017_05.jsonl,10,0.46.0,1,0,valid,,2026-06-15T19:42:13.594335+00:00,"{'gemini-3-flash-preview': {'api': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 40026}, 'tokens': {'input': 4636, 'prompt': 16863, 'candidates': 1700, 'total': 24698, 'cached': 12227, 'thoughts': 6135, 'tool': 0}, 'roles': {'main': {'totalRequests': 1, 'totalErrors': 0, 'totalLatencyMs': 40026, 'tokens': {'input': 4636, 'prompt': 16863, 'candidates': 1700, 'total': 24698, 'cached': 12227, 'thoughts': 6135, 'tool': 0}}}}}","{'totalCalls': 0, 'totalSuccess': 0, 'totalFail': 0, 'totalDurationMs': 0, 'totalDecisions': {'accept': 0, 'reject': 0, 'modify': 0, 'auto_accept': 0}, 'byName': {}}","{'totalLinesAdded': 0, 'totalLinesRemoved': 0}",data/interim/lsc/classification/llm_annotation/gemini/production/runs/gemini-3-flash-preview/critic_batch_017_05/attempt_01_metadata.json,0.0,,0.0
